"site" "date" "period" "season" "Albulichthys.albuloides" "Amblyrhynchichthys.truncatus" "Anabas.testudineus" "Barbonymus.altus" "Barbonymus.gonionotus" "Belodontichthys.truncatus" "Boesemania.microlepis" "Channa.micropeltes" "Channa.striata" "Chitala.ornata" "Cirrhinus.microlepis" "Clarias.batrachus" "Clarias.macrocephalus" "Clarias.meladerma" "Coilia.macrognathos" "Cosmochilus.harmandi" "Cyclocheilichthys.armatus" "Cyclocheilichthys.enoplos" "Cyclocheilichthys.repasson" "Cyclocheilos.furcatus" "Cynoglossus.microlepis" "Gyrinocheilus.pennocki" "Hampala.dispar" "Hampala.macrolepidota" "Hemibagrus.spilopterus" "Henicorhynchus.lobatus" "Henicorhynchus.siamensis" "Hypsibarbus.lagleri" "Labeo.chrysophekadion" "Labeo.dyocheilus" "Labiobarbus.leptocheilus" "Labiobarbus.lineatus" "Labiobarbus.siamensis" "Leptobarbus.hoevenii" "Luciosoma.bleekeri" "Lycothrissa.crocodilus" "Macrognathus.siamensis" "Mystus.albolineatus" "Mystus.atrifasciatus" "Mystus.bocourti" "Mystus.mysticetus" "Mystus.singaringan" "Notopterus.notopterus" "Ompok.bimaculatus" "Osteochilus.melanopleurus" "Osteochilus.schlegeli" "Osteochilus.vittatus" "Oxyeleotris.marmorata" "Pangasianodon.hypophthalmus" "Pangasius.djambal" "Pangasius.larnaudii" "Pangasius.macronema" "Pangasius.spp" "Pao.leiurus" "Parachela.siamensis" "Paralaubuca.typus" "Parambassis.wolffii" "Phalacronotus.apogon" "Phalacronotus.bleekeri" "Phalacronotus.micronemus" "Polynemus.dubius" "Poropuntius.deauratus" "Pristolepis.fasciata" "Probarbus.jullieni" "Probarbus.labeamajor" "Puntioplites.proctozysron" "Puntius.brevis" "Rasbora.tornieri" "Syncrossus.helodes" "Systomus.rubripinnis" "Thynnichthys.thynnoides" "Toxotes.microlepis" "Trichopodus.microlepis" "Trichopodus.pectoralis" "Trichopodus.trichopterus" "Wallago.attu" "Xenentodon.cancila" "Yasuhikotakia.modesta"
"44" "bb" "2012-10-28" "Hig" "wet" 0 0 66.6088848971429 0 23.3752145501429 0 0 0 28.6261649301429 0 0 2.14285714285714 6.34282133942857 0 0 0 0 0 0 0 0 0 0 15.7756477601429 1.40476190485714 0 0 0 5.95506623642857 0 0 0 0 0 0 0 0 0 0 0 0 0 74.4850616557143 0.809523809571429 6.44770408171429 0 0 12.07902452 33.8159041928571 0 4.82257113442857 0 0 0 0 0 0 0 0 0 0 0 16.8432062537143 0 0 6.64559125157143 0 0 0 0 0 0 170.835681108571 2.97887576071429 0 0 0 0
"45" "bb" "2012-11-04" "Hig" "wet" 0 0 32.03963888 0 11.87154349 0 0 0 17.5519601183333 0 0 0 2.71111111116667 0 0 0 0 1.5 0 0 0 0 0 19.6985294166667 3.471326165 0 0 0 4.65639717416667 0 0 0 0 0 0 0 0 0 0 0 0 0 56.3371422066667 1.86826268966667 4.90992935633333 0 0 5.566789215 33.8236674163333 0 7.54082125666667 0 0 0 0 0 0 0 0 3 0 0 2.076596023 0 0 9.44607843166667 0 0 0 0 0 0 254.30443397 1.826596023 0 0 0 0
"46" "bb" "2012-11-11" "Hig" "wet" 0 0 30.8284332171429 0 3.94155844157143 0 0 0 434.938977421429 0 1.44620811285714 0 2.29081632657143 0 0 0 0 0.964285714285714 0 0 0 0 0 5.44620811285714 6.12200957 0 0 0 6.53062369728571 0 0 0 0 0 0 0 0 0 0 0 0 0 22.3452380942857 3.33629528428571 2.25 0 0 0 31.6331412942857 0 6.65476190428571 0 0 0 0 0 0 0 0 2.42857142857143 0 0 0 0 0 3.90584415571429 0 0 0 0 0 0 73.49292062 5.45811287428571 0 6.26656739328571 0 0
"47" "bb" "2012-11-18" "Hig" "wet" 0 0 29.4409684911667 0 5.993438484 0 0 0 19.5693747933333 0 0 0 7.65277777783333 0 0 0 0 1.98611111116667 0 0 0 0 0 0 2.713178295 0 0 0 6.94899817833333 0 0 0 0 9.43826720666667 0 0 0 0 0 5.43181818166667 0 0 26.8378870666667 18.384825815 4.25505050566667 0 0 3.68283242333333 16.1675182061667 0 5.56060606 0 0 0 0 0 0 0 0 1.98611111116667 0 0 4.25505050566667 0 0 17.1945803356667 0 0 0 0 0 0 201.805906915 0 242.779523666667 2.713178295 0 0
"48" "bb" "2012-11-25" "Hig" "wet" 0 0 47.6610611642857 0 15.6861022157143 0 0 17.9333345902857 21.3753468785714 0 0 0 3.60714285714286 0 0 0 0 3.119047619 0 0 0 0 0 2.119047619 1.21428571428571 0 0 0 16.23549168 0 0 0 0 10.5401728757143 0 0 0 0 0 5.61075394571429 0 0 43.30054154 12.3634421171429 2.42857142857143 0 4.50484261571429 19.14301201 27.72781119 0 5.44047619042857 0 0 0 0 0 0 0 0 1.21428571428571 0 0 0 0 0 10.9052305442857 0 0 0 0 0 0 112.640434934286 0 108.830846032857 0 0 0
"49" "bb" "2012-12-02" "Rec" "dry" 0 0 47.397040415 0 6.05329041575 0 0 3.9699570825 24.2940808275 0 0 0 5 0 0 0 0 2.3125 0 0 0 0 2.08333333325 2.3125 3.484375 0 0 0 2.3125 0 0 0 0 6.88662375 0 0 0 0 0 0 0 0 36.96875 6.05329041575 0 0 3.9699570825 20.48158082825 24.65345583 0 6.609375 0 0 0 0 0 0 0 0 3.484375 0 0 0 0 0 1.171875 0 0 0 0 0 0 7.9399141625 0 3.9699570825 2.9166666675 0 0
"50" "bb" "2012-12-09" "Rec" "wet" 0 0 35.4673992675714 0 6.18795320328571 0 0 0 12.9236674877143 0 0 1.71428571428571 6.05150631628571 0 0 0 0 0 0 0 0 0 7.71428571428571 0 3.85476190471429 0 0 0 1.68571428571429 0 0 0 0 7.38095238142857 0 0 0 0 0 0 0 0 38.4720191385714 9.53081034685714 0 0 0 4.14047619 24.2307692314286 0 5.57118561657143 0 0 0 0 0 0 0 0 0 0 0 6.527696792 0 0 0.164285714285714 0 0 0 0 0 0 32.0038461542857 0 0.928571428571429 3.058608059 0 0
"51" "bb" "2012-12-16" "Rec" "wet" 0 0 78.64790657 0 11.4274457984286 0 0 0.982142857142857 26.1414439857143 0 0 0 5.61904761857143 0 0 0 0 0.904761904714286 0 0 0 0 2.48809523857143 0 3.47959183714286 0 0 0 2.53004943 0 0 0 0 3.65051020414286 0 0 0 0 0 6.57142857142857 0 0 54.8705256185714 3.71428571428571 0 0 0 1.96190476185714 52.6904761904286 0 5.12857142842857 0 0 0 0 0 0 0 0 1.97142857142857 0 0 30.6190476142857 0 0 1.39739636871429 0 0 0 0 0 0 30.1556122442857 1.05714285714286 27.5892857142857 12.1428571428571 0 0
"52" "bb" "2012-12-23" "Rec" "dry" 0 0 35.5432552452857 0 7.43956044 0 0 0 12.3489117007143 0 0 1.19047619042857 4.42711682785714 0 0 0 0 0.428571428571429 0 0 0 0 1.017032967 0 1.23809523814286 0 0 0 1.37362637357143 0 2.25184651414286 0 0 4.82893772842857 0 0 0 0 0 3.26887948114286 0 0 31.6161384171429 4.065964091 0 0 0 0.857142857142857 5.06997397142857 0 2.61904761914286 0 0 0 0 0 0 0 0 0.428571428571429 0 0 0 0 0 0.764285714285714 0 0 0 0 0 0 174.681859114286 2.47619047628571 150.731618928571 0 0 0
"53" "bb" "2012-12-30" "Rec" "wet" 0 0 19.2777777778333 0 1.41666666666667 0 0 0 9.8728070175 0 0 3.16666666666667 1.83333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56.8947368416667 2.33333333333333 0 0 0 1.38888888883333 1.91666666666667 0 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.41666666666667 0 0 0 0 0 0 368.5 1.5 86.7222222333333 0.789473684166667 0 0
"54" "bb" "2013-01-06" "Rec" "wet" 0 0 36.6964286583333 0 0 0 0 0 12.8885869435 2.33898372483333 0 4.66041238316667 0 3.36111111116667 0 0 0 10.9166666666667 0 0 0 0 0 2.29166666666667 0 0 0 2.555555555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55.5332987583333 18.0833333328333 3.180555555 0 39.125 10.3611111111667 0 6.76388888833333 7.58333333333333 0 12.2222222216667 0 0 0 6.33333333333333 0 0 0 0 0 1.785714329 0 0 16.0416666666667 0 0 0 0 0 0 658.972222216667 2.61111111166667 274.430555561667 0 0 0
"55" "bb" "2013-01-13" "Rec" "dry" 0 0 38.8214284971429 0 0 0 0 5.42857142857143 36.6190476171429 0 0 1.28571428571429 0 2.95238095185714 0 0 0 0 0 0 0 0 0 14.7619047628571 2.28571428571429 0 0 4.21428571428571 6.42857142857143 0 0 0 0 9.64285700571429 0 0 0 0 0 15.6666666671429 0 0 84.49999999 14.3214285014286 0 0 0 7.71428571428571 0 2.64285714285714 4.59523809471429 0 39.5714285714286 0 0 0 0 0 0 1.19047619042857 0 0 2.57142857142857 0 0 5.09523809428571 0 0 0 0 0 0 223.392855428571 4 53.8571416285714 0 0 0
"56" "bb" "2013-01-20" "Rec" "dry" 0 0 34.0958064642857 0 0 0 0 11.9973905528571 30.9249414428571 0 2 4.78571428571429 0 4.83333333285714 0 0 0 0 0 0 0 0 0 10.8571428585714 3.95238095142857 0 0 13.19047619 13.0437048771429 0 0 0 0 10.5238095228571 0 0 0 0 0 0 0 0 88.9484667814286 7.85714285714286 1.71428571428571 0 0 4 0 16.9053302718571 9.19076037428571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.28571428571429 0 0 0 0 0 0 84.9921716528571 18.7857142852857 77.4990197714286 0 0 0
"57" "bb" "2013-01-27" "Rec" "dry" 0 0 18.34180283 0 0 0 0 4.05106978714286 19.7442436285714 0 0 5.78571428571429 0 5.53571428571429 0 0 0 0 0 0 0 0 0 7.79761904714286 3.57142857185714 0 0 7.28571428571429 3.52380952428571 0 0 0 0 8.28571428571429 0 0 0 0 0 0 0 0 56.7283233414286 0 0.904761904714286 0 0 18.2142857142857 0 21.86904762 4.14285714285714 0 0 0 0 0 0 0 0 0 0 0 4.70238095285714 0 0 9.89285714285714 0 0 0 0 0 0 58.5714285714286 13.3945825128571 3 3.64285714285714 0 0
"58" "bb" "2013-02-03" "Rec" "dry" 0 0 46.1785714285714 0 0 0 0 15.5714285714286 45.6381581271429 1.03571428571429 0 0 0 6.89041364628571 0 0 0 1.57142857142857 0 0 0 0 0 0 0 0 0 26.4089201717143 1.62857142857143 0 0 0 0 1.92669175285714 0 0 0 0 0 0 0 0 106.388004904286 5.42019822171429 2.76493504028571 0 0 9.075478606 0 12.1577921828571 6.45405003457143 0 1.92669175285714 0 0 0 0 0 0 1.57142857142857 0 0 2.76493504028571 0 0 1.57142857142857 0 0 0 0 0 0 22.9285714285714 11.53976432 14.1428571428571 0 0 0
"59" "bb" "2013-02-10" "Rec" "dry" 0 0 14.0476190471429 0 0 0 0 5.64285714285714 51.02115106 1.64285714285714 0 0 0 8.91666658385714 0 0 0 3.98809523857143 0 0 0 0 0 1.76190476142857 5.76652807714286 0 0 1.35714285714286 5.47619047671429 0 0 0 0 6.90476190428571 0 0 0 0 0 15.6428571428571 0 0 41.7619047614286 2.08333325 8.99271855242857 0 0 8.70238086857143 0 14.2261904757143 6.5 0 2.14285714285714 0 0 0 0 0 0 6.13095238142857 0 0 3.11904761857143 0 0 10.4047619057143 0 0 0 0 0 0 105.535714042429 11.1428571428571 120 3.90476190428571 0 0
"60" "bb" "2013-02-17" "Rec" "dry" 0 0 64.13095238 0 0 0 0 3.21428571428571 42.5 0 0 0 0 6.84886135714286 0 0 0 0 0 0 0 0 0 3.57142857142857 3.21428571428571 0 0 6.85714285714286 0 0 0 0 0 14.7060042142857 0 0 0 0 0 0 0 0 60.983437 0 0 0 0 17.483437 0 15.5714285714286 4.97619047571429 0 0 0 0 0 0 0 0 1.14285714285714 0 0 1.07142857142857 0 0 6.02380952428571 0 0 0 0 0 0 70.8788824285714 17.30952381 2.64285714285714 1.07142857142857 0 0
"61" "bb" "2013-02-24" "Rec" "dry" 0 0 17.2142857142857 0 0 0 0 9.28571428571429 32.1071428571429 0 2.54761904757143 0 0 0 0 0 0 1.07142857142857 0 0 0 0 0 0 0 0 0 18.9285714285714 0 0 0 0 0 8.57142857142857 0 0 0 0 0 0 0 0 31.2142857142857 4.42857142857143 3.14285714285714 0 0 6.67857142857143 0 5.80952381 5.33333333328571 0 1.78571428571429 0 0 0 0 0 0 1.07142857142857 0 0 0 0 0 9.928571429 0 0 0 0 0 0 19.8214285714286 2.57142857185714 15.8571428571429 0 0 0
"62" "bb" "2013-03-03" "Rec" "dry" 0 0 40.5 0 0 0 0 5.33333333333333 41.81840775 0 0 0 0 3.25 0 0 0 29.25 0 0 0 0 0 1.83333333333333 1.83333333333333 0 0 1.83333333333333 2.75 0 0 0 0 0 0 0 0 0 0 3.41666666666667 0 0 73.73300103 1.61111111116667 1.61111111116667 0 22.4999995166667 8.249999945 0 16.1036483195 8.1944444445 0 46.5833333333333 0 0 0 3.08333333333333 0 0 5.5 0 0 15.6666666666667 0 0 53.3333333333333 0 0 0 0 0 0 226.333331433333 19 94.9999995666667 0 0 0
"63" "bb" "2013-03-10" "Rec" "dry" 0 0 18.8809523814286 0 0 0 0 4.42857142857143 17.0238095242857 0 0 0 0 3 0 0 17.2857142857143 0 0 0 0 0 0 2.14285714285714 0 6.42857142857143 0 10.2857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57.2142857142857 22.8571428571429 0 0 21.5714285714286 6.14285714285714 0 8.92857142857143 6.66666666714286 0 35.3571428571429 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 468.357142857143 6.5 255.714285714286 0 0 0
"64" "bb" "2013-03-17" "Rec" "dry" 0 0 7.5714285 0 0 0 0 4.85714285714286 20.2857142857143 0 0 0 0 7.14285714285714 0 0 2.42857142857143 29.1428571428571 0 0 0 0 0 4.78571421428571 3.21428571428571 0 0 24.2142857142857 4.92857142857143 0 0 0 0 0 0 0 0 100.633358214286 0 33.6069673571429 0 0 44.4285714285714 0 0 0 131.602393314286 13.1428570714286 0 3.14285714285714 5.5 0 6.64285707142857 0 0 0 13.9285714285714 0 0 6.14285714285714 0 0 6.42857142857143 0 0 59.7857142857143 0 0 0 0 0 0 85.1562272771429 1.92857142857143 133.656227277143 0 0 0
"65" "bb" "2013-03-24" "Rec" "dry" 0 0 41.7857142857143 0 0 0 0 1.5 22 1.42857142857143 0 0 0 4.28571428571429 0 0 0 4.85714285714286 0 0 0 0 0 2.42857142857143 0 0 20.5714285714286 1.57142857142857 0 0 0 0 0 1.07142857142857 0 0 0 3.28571428571429 0 9.85714285714286 0 0 48.7857142857143 30.80952381 0 0 43.3333333328571 4.92857142857143 0 9.5 7.21428571428571 0 4.09523809571429 0 0 0 0 0 0 1.64285714285714 0 0 0 0 0 23.4285714285714 0 0 0 0 0 0 291.0952381 3.35714285714286 250.928571428571 0 0 0
"66" "bb" "2013-03-31" "Rec" "dry" 0 0 56.8571428571429 0 0 0 0 4.42857142857143 26.4523809528571 0 0 0 0 1.23809523814286 0 0 0 9.02168981571429 0 0 0 0 0 7.71428571428571 0 0 0 4.5 10.2857142857143 0 0 0 0 10.1428571428571 0 0 0 0 0 15.4285714285714 0 0 58.30952381 16 0 0 0 8.020629961 0 4.07142857142857 6.02380952385714 0 49.0931183871429 0 0 0 4.52168981571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 417.650694457143 1.42857142857143 152.546559192857 0 0 0
"67" "bb" "2013-04-07" "Low" "dry" 0 0 13.2857142857143 0 0 0 0 10.1847395214286 38.3932885671429 1.35714285714286 0 0 0 5.57142857142857 0 0 0 0 0 0 0 0 0 0 2.64285714285714 0 0 5.71428571428571 0 0 0 0 0 0 0 0 0 96.2857142857143 0 152.857142857143 0 0 64.1798657071429 1.61904761857143 4.16666666614286 0 47.0714285714286 12.9285714285714 0 2.92857142857143 7.58950142571429 0 1.57142857142857 0 0 0 0 0 0 4.26190476185714 0 0 6.69047619 0 0 4.92857142857143 380.142857142857 0 0 0 0 0 285.857142857143 0 419.071428571429 0 0 0
"69" "bb" "2013-04-21" "Low" "dry" 0 0 35.4166666666667 0 0 0 0 34.8333333333333 46.5 0 4.16666666666667 0 0 3 0 0 0 5.83333333333333 0 0 0 0 0 3 0 0 0 25.8333333333333 12 0 0 0 0 9.33333333333333 0 0 0 160 0 6.66666666666667 0 0 99.5833333333333 5.08333333333333 0 0 52.1666666666667 7.25 0 5.08333333333333 0 0 2.08333333333333 0 0 0 0 0 0 5.08333333333333 0 0 0 0 0 17.8333333333333 100.5 0 0 0 0 0 75.5 3.58333333333333 154.75 0 0 0
"70" "bb" "2013-04-28" "Low" "dry" 0 0 13.9285714285714 0 0 0 0 13.3571428571429 20.2619047618571 1.5 0 0 0 6.21428571428571 0 0 0 0 0 0 0 0 0 2.66666666714286 1.33333333328571 0 0 19.6428571428571 0 0 0 0 0 12.8571428571429 0 0 0 105.857142857143 0 43.4285714285714 0 0 61.7619047614286 2.35714285714286 0.642857142857143 0 128.571428571429 15.2142857142857 0 14.4285714285714 7.35714285714286 0 0 0 0 0 0 0 0 1.33333333328571 0 0 0 0 0 6 123.214285714286 0 0 0 0 0 91.9285714285714 11.6428571428571 43.0714285714286 0 0 0
"71" "bb" "2013-05-05" "Low" "dry" 0 0 49.2154619442857 0 0 0 0 11.9644634314286 38.8007598642857 0 0 0 0 4.66666666714286 0 0 0 0 0 0 0 0 0 22.0859918571429 5.28571428571429 0 0 14.9161489414286 6.85714285714286 0 0 0 0 11.0714285714286 0 0 0 0 0 0 0 0 99.8012421571429 47.0456190171429 0 0 0 41.2526585242857 0 20.2530206185714 24.8726707228571 0 0 0 0 0 0 0 0 0 0 0 48.0291265857143 0 0 0.928571428571429 0 0 0 0 0 0 40.66204355 14.2768301428571 3.14285714285714 13.9285714285714 0 0
"72" "bb" "2013-05-12" "Low" "dry" 0 0 22.5 0 0 0 0 13.8333333333333 21.1666666666667 0 0 2.16666666666667 0 0 0 0 0 0 0 0 0 0 0 21.1666666666667 11 0 0 20.6666666666667 9.33333333333333 0 0 0 0 29.5833333333333 0 0 0 0 0 46.75 0 0 116 43.5833333333333 0 0 0 5.83333333333333 0 8 4.58333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.33333333333333 0 0 0 0 0 0 288.083333333333 3.66666666666667 208.75 17.4166666666667 0 0
"73" "bb" "2013-05-19" "Low" "dry" 0 0 38.4999999142857 0 0 0 0 17.7918489964286 25.2615459171429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 10.8571428571429 0 0 89.2857142857143 28 0 0 0 0 28.20779216 0 0 0 0 0 32.3333333285714 0 0 68.3816817 13.7142857142857 0 0 0 1.5 0 11.4285714285714 2.85714285714286 0 4.71428571428571 0 0 0 0 0 0 0 0 0 0 0 0 9.23268984571428 0 0 0 0 0 0 276.796534457143 5.5 316.419910857143 0 0 0
"74" "bb" "2013-05-26" "Low" "dry" 0 0 30.96428568 0 0 0 0 15.5955039542857 22.11904767 0 0 1.82969742142857 0 0 0 0 0 7.42857142857143 0 0 0 0 0 3.71428571428571 0 0 0 6.01507536285714 0 0 0 0 0 3.589285697 0 0 0 0 0 23.4285714285714 0 0 39.8489405642857 7.57142857142857 0 0 43.7142857142857 5.24199705857143 0 12.9761905271429 8.06269446142857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.1428571428571 195.142857142857 0 0 0 0 0 623.249999557143 3.65939484428571 529.303571342857 0 0 0
"75" "bb" "2013-06-02" "Low" "dry" 0 0 17 0 0 0 0 6.83492142833333 12.6674607133333 0 0 0 0 3.08333333333333 0 0 0 0 0 0 0 0 0 4.33333333333333 19.9166666666667 0 0 12.1666666666667 0 0 0 0 0 9.33333333333333 0 0 0 0 0 0 0 0 57.0873035683333 6.33333333333333 1.41666666666667 0 0 4.66666666666667 0 11.8333333333333 5.00079404666667 0 0 0 0 0 0 0 0 11.1666666666667 0 0 0 0 0 0 0 0 0 0 0 0 281.25 8 199.25 0 0 0
"76" "bb" "2013-06-09" "Low" "dry" 0 0 23.619047619 0 0 0 0 3.14285714285714 35.9047619047143 0 0 0 0 3.66666666671429 0 0 0 1.23809523814286 0 0 0 0 0 1.42857142857143 43.6428571428571 0 0 29.3571428571429 3.14285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 46.3809523818571 12.7619047628571 4.52380952428571 0 0 4.66666666714286 0 12.6666666675714 4.85714285814286 0 5.71428571428571 0 0 0 0 0 0 20.2142857142857 0 0 15 0 0 29.5714285714286 0 0 0 0 0 0 53.7142857142857 4.52380952428571 25.1428571428571 0 0 0
"77" "bb" "2013-06-16" "Low" "dry" 0 0 5.64285714285714 0 0 0 0 0 18.1904761904286 0 0 0 0 3.33333333328571 0 0 0 0 0 0 0 0 0 8.85714285714286 12.2142857142857 0 0 8.71428571428571 8.57142857142857 0 0 0 0 7.42857142857143 0 0 0 0 0 8.57142857142857 0 0 20.4047619042857 4.5 2.57142857142857 0 0 2.71428571428571 0 5.28571428571429 0.619047619 0 1.71428571428571 0 0 0 0 0 0 10.6428571428571 0 0 2.71428571428571 0 0 18.3571428571429 0 0 0 0 0 0 103.571428571429 6.71428571428571 98.1428571428571 1.57142857142857 0 0
"78" "bb" "2013-06-23" "Ris" "dry" 0 0 22.7142857142857 0 0 0 0 16 23.0714285714286 0 1.71428571428571 0 0 2.28571428571429 0 0 0 0 0 0 0 0 0 2.85714285714286 48.4285714285714 0 0 54.9285714285714 0 0 0 0 0 24.8571428571429 0 0 0 0 0 24 0 0 46.7142857142857 7.57142857142857 0 0 0 0 0 14.3571428571429 1.57142857142857 2.42857142857143 9.42857142857143 0 0 0 0 0 0 27 0 0 2.57142857142857 0 0 33.7857142857143 0 0 0 0 0 0 70.2142857142857 43.8571428571429 59 3.28571428571429 0 0
"79" "bb" "2013-06-30" "Ris" "wet" 0 0 14.9047619042857 0 0 0 0 0 22.119047619 0 0 0 0 9.73809523857143 0 0 0 2.92857142857143 0 0 0 0 0 10.4761904757143 28.619047619 0 0 4 1.33333333328571 0 0 0 0 0 0 0 0 0 0 0 0 0 36.69047619 1.57142857142857 0 0 0 1.35714285714286 0 7.33333333328571 4.42857142857143 0 0 0 0 0 0 0 0 25 0 0 5.57142857142857 0 0 16.4047619042857 0 0 0 0 0 0 0 10.0476190471429 0 1.71428571428571 0 0
"80" "bb" "2013-07-07" "Ris" "dry" 0 0 6.28571428571429 0 16.11180126 0 0 0 3.28571428571429 0 0 0 0 3.28571428571429 0 0 0 0 0 0 0 0 0 5.42207790571429 42.0682601585714 0 0 4.26684650714286 9.02597409 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8831169471429 4.21428571428571 0 0 0 0 1 3 4.26684650714286 0 0 0 0 0 0 25.0007214314286 0 0 0 0 3.28571428571429 0 0 69.2983875114286 0 0 0 0 0 0 0 3.64285714285714 0 0 0 0
"81" "bb" "2013-07-14" "Ris" "dry" 0 0 11.53896105 0 10.5 0 0 1.28571428571429 8.97619047571428 0 0 0 0 2.11038962142857 0 0 0 0 0 0 0 0 0 9.02920957 47.9009545657143 0 0 22.1428571428571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.9761904757143 6.26190476142857 0 0 0 0 2.64285714285714 4.75324676428571 15.80872481 0 0 0 0 0 0 34.8733429957143 0 0 0 0 8.71428571428571 0 0 50.5438117085714 0 0 0 0 0 0 0 9.42857142857143 0 0 0 0
"82" "bb" "2013-07-21" "Ris" "dry" 0 0 6.42857142857143 0 40.3714285714286 0 0 0 5.28571428571429 0 11.2857142857143 0 0 2.14285714285714 0 0 0 2 0 0 0 0 0 0.642857142857143 48.0571428571429 0 0 16.2142857142857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14285714285714 0 0 0 0 0 2.71428571428571 7 3.28571428571429 0 0 0 0 0 0 41.7571428571429 0 0 0 0 11.0714285714286 0 0 58.7714285714286 0 0 0 0 0 0 0 4.85714285714286 0 0 0 0
"83" "bb" "2013-07-28" "Ris" "wet" 0 0 3.81318685342857 0 4.94924483428571 0 0 0 9.42857142857143 0 0 0 0 7.28179463914286 0 0 0 0 0 0 0 0 0 13.23495912 37.2020559814286 0 0 18.9997433971429 3.71428571428571 0 0 0 0 0 0 0 0 0 0 0 0 0 22.4283148257143 7.90476190428571 0 0 0 0 1.35714285714286 11.2380952385714 3.05479779142857 0 0 0 0 0 0 18.8786790885714 0 0 0 0 1.61904761857143 0 0 50.7715540285714 0 0 0 0 0 0 0 5.52747256771429 0 0 0 0
"84" "bb" "2013-08-04" "Ris" "wet" 0 0 38.28935894 0 57.6777581433333 0 0 0 18.6666666666667 0 0 0 0 1.83333333333333 0 0 0 0 0 0 0 0 0 10.431159435 37.1982386483333 0 0 5.81196567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.20299141666667 3.08333333333333 0 0 0 9.5 0 0 3 0 0 0 0 0 0 10.5 0 0 0 0 1.83333333333333 0 0 142.714913766667 0 0 0 0 0 0 29.8324320133333 3.08333333333333 101.499098683333 0 0 0
"85" "bb" "2013-08-11" "Ris" "wet" 0 0 11.4101124433333 0 18.48148172 0 0 2.33333333333333 5.380952455 0 4 0 0 4 0 0 0 0 0 0 0 0 0 18.865168665 16.2947153716667 0 0 14 8.01393738 0 0 0 0 0 0 0 0 0 0 95.5233928833333 0 0 3 4.5 0 0 0 6.880952455 0 0 0 0 0 0 0 0 0 1.08333333333333 0 0 0 0 4 0 0 148.383164415 0 0 0 0 0 0 25.52090607 0 9 0 0 0
"86" "bb" "2013-08-18" "Ris" "wet" 0 0 13.4285714285714 0 29.7288203342857 0 0 0 9.85714285714286 0 0 0 0 4.07142857142857 0 0 0 18.1629278771429 0 0 0 0 0 7.12795478714286 17 0 0 4.78571428571429 2.42857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 9.85714285714286 6.42857142857143 0 0 0 0 0 4 1.35714285714286 0 0 0 0 0 0 10.3571428571429 0 2.57142857142857 0 0 1.35714285714286 0 0 89.1573646142857 0 0 0 0 0 0 0 0 0 0 0 0
"87" "bb" "2013-08-25" "Ris" "wet" 0 0 3.61325609614286 0 48.5481542714286 0 0 0 4.54761904757143 0 1.14285714285714 0 0 3.61325609614286 0 0 0 0 0 0 0 0 0 2.57142857142857 23.92328035 0 0 1.14285714285714 1.14285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 6.84555981142857 0 0 0 0 0 0 0 1.14285714285714 0 0 0 0 0 0 8.78571428571429 0 0 0 0 0 0 0 93.9518160471429 0 0 0 0 0 0 0 1.33333333328571 0 0 0 0
"88" "bb" "2013-09-01" "Hig" "wet" 0 0 10.4705880175 0 13.74056586 0 0 0 0 0 0 0 0 3.8529411455 0 0 0 0 0 0 0 0 0 0 29.017520145 0 0 9.375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.75 2.125 0 0 0 0 0 2.125 2.125 0 0 0 0 0 0 13.0357143575 0 1.5 0 0 5.5 0 0 82.74056621 0 0 0 0 0 0 25.36764635 0 15.4411760375 0 0 0
"89" "bb" "2013-09-08" "Hig" "wet" 0 0 15.4913881632857 0 5.71428571428571 0 0 5.94376911571428 5.00000000042857 0 0 0 0 1.28571428571429 0 0 0 5.23718271428571 0 0 0 0 0 11.8333333328571 18.6697733842857 0 0 44.5188691028571 4.12917941 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4029527885714 0 0.785714285714286 0 0 5.14285714285714 0 7.19047619 0 0 0 0 0 0 0 1.42857142857143 0 13.5818924858571 0 0 4.57142857142857 0 0 68.5637767314286 0 0 0 0 0 0 26.74822703 4.27203655285714 27.6342453014286 0 0 0
